epc,rssi,phase,beam_id,frequency,time
E28011700000020D350CAB3F,-747,55,0,866900000,1572351171.2232811
E28011700000020D350CE1BE,-634,49,0,866900000,1572351171.2274182
3035345E3C46FA199C832EF3,-729,46,0,866900000,1572351171.2387042
3035345E3C44B1999C832C8E,-747,22,0,866900000,1572351171.242105
3035345E3C3A32599C832070,-762,9,0,866900000,1572351171.243202
3035345E3C3D13D99C832318,-729,20,0,866900000,1572351171.254185
E28011700000020D350CABFF,-735,41,0,866900000,1572351171.2584212
3035345E3C218D599C830BD3,-620,24,0,866900000,1572351171.271285
3035345E3C46C7999C832ED5,-598,34,0,866900000,1572351171.280221
3035345E3C1AE1999C8307E8,-694,20,0,866900000,1572351171.2845712
3035345E3C1A36D99C83077A,-719,2,0,866900000,1572351171.292212
3035345E3C43CC599C832AEB,-669,36,0,866900000,1572351171.297718
3035345E3C1C48199C830949,-627,6,0,866900000,1572351171.3015602
3035345E3C1E2E599C830A2B,-659,56,0,866900000,1572351171.3081641
3035345E3C3E74999C8324A1,-641,57,0,866900000,1572351171.313239
3035345E3C44B1999C832C91,-669,25,0,866900000,1572351171.3170712
3035345E3C4116199C8328C4,-669,2,0,866900000,1572351171.32141
3035345E3C3B38199C83212A,-641,5,0,866900000,1572351171.326046
3035345E3C3B8B599C832199,-701,6,0,866900000,1572351171.330142
3035345E3C1B9F199C830862,-747,38,0,866900000,1572351171.33443
3035345E3C3B8C999C83219B,-641,41,0,866900000,1572351171.3381171
3035345E3C46E1199C832EE5,-735,1,0,866900000,1572351171.342034
3035345E3C43E2D99C832B07,-674,21,0,866900000,1572351171.346091
3035345E3C2B40999C8314BE,-719,53,0,866900000,1572351171.3516831
3035345E3C4751D99C832F1A,-701,21,0,866900000,1572351171.357183
3035345E3C218D199C830BD2,-620,15,0,866900000,1572351171.3624911
3035345E3C1AE0199C8307E0,-701,52,0,866900000,1572351171.3666172
3035345E3C43F0599C832B11,-669,23,0,866900000,1572351171.3752651
E28011700000020D350CC400,-627,39,0,866900000,1572351171.3780842
3035345E3C40DE199C832860,-719,51,0,866900000,1572351171.3962018
3035345E3C422BD99C832979,-649,10,0,866900000,1572351171.4020886
3035345E3C468ED99C832E6E,-659,23,0,866900000,1572351171.409119
30347A1200000120E94D17F6,-687,53,0,866900000,1572351171.414058
3035345E3C43CAD99C832AE5,-747,54,0,866900000,1572351171.421338
3035345E3C1C2F999C830906,-719,4,0,866900000,1572351171.427567
3035345E3C2C8D6F3C818345,-741,33,0,866900000,1572351171.432441
3035345E3C4693599C832E6F,-669,12,0,866900000,1572351171.437231
3035345E3C3CCC999C8322C6,-701,15,0,866900000,1572351171.4411151
3035345E3C44B1999C832C90,-634,24,0,866900000,1572351171.446286
3035345E3C3B8C999C83219C,-649,6,0,866900000,1572351171.4501386
3035345E3C43CAD99C832AE6,-719,46,0,866900000,1572351171.458386
3035345E3C218CD99C830BD0,-659,9,0,866900000,1572351171.465177
3035345E3C39F2D99C83201D,-729,6,0,866900000,1572351171.4691448
3035345E3C4684999C832E6B,-641,32,0,866900000,1572351171.475137
3035345E3C3B89999C832194,-687,40,0,866900000,1572351171.4801886
